x,y,jarvis_20m,elevation
-160.0090891225635,-0.3597554418388121,-468.1910095214844,250-500 m
-160.00890941215113,-0.35975546184561075,-459.37200927734375,250-500 m
-160.00872970172875,-0.3597554818488473,-451.5880126953125,250-500 m
-160.0085499912964,-0.35975550184852206,-443.3179931640625,250-500 m
-160.00837028085405,-0.35975552184463494,-435.1449890136719,250-500 m
-160.00819057040172,-0.3597555418371859,-424.63299560546875,250-500 m
-160.00801085993942,-0.359755561826175,-413.22900390625,250-500 m
-160.0078311494671,-0.3597555818116023,-401.260009765625,250-500 m
-160.00765143898482,-0.35975560179346755,-388.4599914550781,250-500 m
-160.00747172849256,-0.359755621771771,-375.94000244140625,250-500 m
-160.00729201799032,-0.3597556417465124,-358.9429931640625,250-500 m
-160.00711230747808,-0.3597556617176921,-344.3269958496094,250-500 m
-160.0069325969559,-0.35975568168530986,-332.2860107421875,250-500 m
-160.0067528864237,-0.35975570164936566,-321.15301513671875,250-500 m
-160.00657317588156,-0.3597557216098595,-308.6919860839844,250-500 m
-160.00639346532944,-0.3597557415667915,-298.80999755859375,250-500 m
-160.00621375476734,-0.35975576152016164,-291.36199951171875,250-500 m
-160.0060340441953,-0.3597557814699698,-283.8389892578125,250-500 m
-160.00585433361329,-0.35975580141621616,-277.8999938964844,250-500 m
-160.0056746230213,-0.3597558213589005,-269.3909912109375,250-500 m
-160.00549491241935,-0.359755841298023,-259.6130065917969,250-500 m
-160.00531520180743,-0.35975586123358366,-250.2989959716797,250-500 m
-160.00513549118557,-0.35975588116558227,-241.25599670410156,0-249.99 m
-160.00495578055373,-0.359755901094019,-232.6750030517578,0-249.99 m
-160.00477606991197,-0.3597559210188938,-225.67999267578125,0-249.99 m
-160.00459635926023,-0.3597559409402068,-219.73599243164063,0-249.99 m
-160.00441664859855,-0.3597559608579578,-213.2989959716797,0-249.99 m
-160.00423693792692,-0.35975598077214693,-206.52200317382813,0-249.99 m
-160.00405722724534,-0.3597560006827741,-199.406005859375,0-249.99 m
-160.00387751655384,-0.3597560205898394,-191.69000244140625,0-249.99 m
-160.00369780585237,-0.3597560404933428,-183.99200439453125,0-249.99 m
-160.00351809514098,-0.35975606039328417,-175.22000122070313,0-249.99 m
-160.0033383844196,-0.35975608028966366,-167.91099548339844,0-249.99 m
-160.00315867368832,-0.3597561001824813,-160.55299377441406,0-249.99 m
-160.00297896294708,-0.35975612007173696,-151.33200073242188,0-249.99 m
-160.00279925219596,-0.3597561399574307,-143.16900634765625,0-249.99 m
-160.00261954143485,-0.35975615983956255,-136.406005859375,0-249.99 m
-160.0024398306638,-0.35975617971813245,-131.4510040283203,0-249.99 m
-160.00226011988286,-0.3597561995931404,-127.6500015258789,0-249.99 m
-160.00208040909197,-0.3597562194645865,-125.64700317382813,0-249.99 m
-160.00190069829117,-0.35975623933247075,-121.76100158691406,0-249.99 m
-160.00172098748044,-0.3597562591967928,-117.90699768066406,0-249.99 m
-160.00154127665976,-0.35975627905755314,-116.36000061035156,0-249.99 m
-160.0013615658292,-0.3597562989147516,-115.04199981689453,0-249.99 m
-160.00118185498872,-0.35975631876838793,-114.55699920654297,0-249.99 m
-160.0010021441383,-0.35975633861846235,-113.96299743652344,0-249.99 m
-160.00082243327796,-0.359756358464975,-113.12899780273438,0-249.99 m
-160.00064272240772,-0.35975637830792556,-113.23400115966797,0-249.99 m
-160.0004630115276,-0.35975639814731425,-113.38500213623047,0-249.99 m
-160.0002833006375,-0.35975641798314106,-113.0739974975586,0-249.99 m
-160.00010358973753,-0.3597564378154057,-111.92400360107422,0-249.99 m
-159.99992387882764,-0.3597564576441087,-111.57499694824219,0-249.99 m
-159.99974416790786,-0.35975647746924966,-111.72599792480469,0-249.99 m
-159.9995644569782,-0.35975649729082865,-111.48899841308594,0-249.99 m
-159.9993847460386,-0.3597565171088457,-111.28800201416016,0-249.99 m
-159.9992050350891,-0.3597565369233008,-110.94400024414063,0-249.99 m
-159.9990253241297,-0.35975655673419393,-110.57099914550781,0-249.99 m
-159.99884561316043,-0.3597565765415252,-110.85900115966797,0-249.99 m
-159.99866590218124,-0.3597565963452945,-111.61100006103516,0-249.99 m
-159.9984861911922,-0.35975661614550186,-112.052001953125,0-249.99 m
-159.9983064801932,-0.35975663594214724,-112.50800323486328,0-249.99 m
-159.99812676918438,-0.3597566557352307,-113.5009994506836,0-249.99 m
-159.99794705816564,-0.3597566755247522,-114.28099822998047,0-249.99 m
-159.997767347137,-0.3597566953107117,-115.5199966430664,0-249.99 m
-159.99758763609853,-0.35975671509310925,-116.96499633789063,0-249.99 m
-159.99740792505014,-0.3597567348719449,-118.50599670410156,0-249.99 m
-159.99722821399183,-0.3597567546472187,-119.30400085449219,0-249.99 m
-159.99704850292372,-0.3597567744189304,-119.65399932861328,0-249.99 m
-159.99686879184569,-0.35975679418708023,-121.22200012207031,0-249.99 m
-159.9966890807578,-0.35975681395166803,-123.67400360107422,0-249.99 m
-159.99650936966003,-0.35975683371269396,-127.66000366210938,0-249.99 m
-159.99632965855238,-0.35975685347015784,-128.54400634765625,0-249.99 m
-159.99614994743487,-0.3597568732240598,-129.72000122070313,0-249.99 m
-159.9959702363075,-0.35975689297439983,-131.61399841308594,0-249.99 m
-159.99579052517026,-0.3597569127211778,-134.70799255371094,0-249.99 m
-159.99561081402314,-0.359756932464394,-137.8280029296875,0-249.99 m
-159.99543110286618,-0.3597569522040481,-139.87399291992188,0-249.99 m
-159.99525139169936,-0.3597569719401402,-142.9029998779297,0-249.99 m
-159.99507168052264,-0.3597569916726704,-146.2689971923828,0-249.99 m
-159.99489196933612,-0.3597570114016386,-150.08099365234375,0-249.99 m
-159.9947122581397,-0.359757031127045,-153.44000244140625,0-249.99 m
-159.99453254693344,-0.35975705084888926,-156.68699645996094,0-249.99 m
-159.99435283571736,-0.3597570705671716,-160.19500732421875,0-249.99 m
-159.9941731244914,-0.359757090281892,-163.0749969482422,0-249.99 m
-159.99399341325562,-0.35975710999305033,-166.06700134277344,0-249.99 m
-159.99381370200996,-0.3597571297006467,-168.56900024414063,0-249.99 m
-159.99363399075446,-0.35975714940468123,-170.78199768066406,0-249.99 m
-159.99345427948913,-0.35975716910515365,-173.9239959716797,0-249.99 m
-159.99327456821393,-0.35975718880206425,-176.94200134277344,0-249.99 m
-159.99309485692893,-0.35975720849541276,-179.95599365234375,0-249.99 m
-159.99291514563407,-0.35975722818519923,-182.8260040283203,0-249.99 m
-159.9927354343294,-0.35975724787142377,-185.12899780273438,0-249.99 m
-159.99255572301485,-0.3597572675540864,-188.25,0-249.99 m
-159.99237601169054,-0.35975728723318706,-191.82000732421875,0-249.99 m
-159.99219630035634,-0.3597573069087257,-195.125,0-249.99 m
-159.9920165890123,-0.35975732658070225,-197.9080047607422,0-249.99 m
-159.99183687765847,-0.35975734624911704,-200.37100219726563,0-249.99 m
-159.99165716629483,-0.3597573659139698,-203.64500427246094,0-249.99 m
-159.99147745492132,-0.35975738557526055,-207.45399475097656,0-249.99 m
-159.991297743538,-0.35975740523298927,-210.8300018310547,0-249.99 m
-159.9911180321449,-0.3597574248871559,-214.48399353027344,0-249.99 m
-159.99093832074195,-0.3597574445377607,-218.34100341796875,0-249.99 m
-159.9907586093292,-0.3597574641848035,-221.52200317382813,0-249.99 m
-159.9905788979066,-0.35975748382828426,-226.31199645996094,0-249.99 m
-159.99039918647424,-0.3597575034682031,-231.3769989013672,0-249.99 m
-159.99021947503203,-0.35975752310455994,-235.20899963378906,0-249.99 m
-159.99003976358003,-0.3597575427373547,-239.36099243164063,0-249.99 m
-159.9898600521182,-0.35975756236658746,-243.61099243164063,0-249.99 m
-159.9896803406466,-0.3597575819922583,-248.42599487304688,0-249.99 m
-159.98950062916518,-0.35975760161436715,-252.6280059814453,250-500 m
-159.98932091767395,-0.35975762123291405,-256.33099365234375,250-500 m
-159.98914120617292,-0.3597576408478989,-258.9049987792969,250-500 m
-159.9889614946621,-0.3597576604593217,-261.2170104980469,250-500 m
-159.9887817831415,-0.3597576800671826,-263.7430114746094,250-500 m
-159.98860207161107,-0.3597576996714814,-265.9049987792969,250-500 m
-159.98842236007087,-0.3597577192722183,-269.4110107421875,250-500 m
-159.98824264852087,-0.3597577388693932,-273.29998779296875,250-500 m
-159.9880629369611,-0.3597577584630061,-277.5669860839844,250-500 m
-159.9878832253915,-0.35975777805305686,-281.9809875488281,250-500 m
-159.98770351381214,-0.3597577976395457,-285.16400146484375,250-500 m
-159.98752380222302,-0.3597578172224725,-289.3009948730469,250-500 m
-159.98734409062408,-0.3597578368018374,-292.4419860839844,250-500 m
-159.98716437901538,-0.35975785637764024,-294.697998046875,250-500 m
-159.98698466739688,-0.35975787594988107,-297.49200439453125,250-500 m
-159.98680495576863,-0.35975789551855997,-300.40899658203125,250-500 m
-159.98662524413058,-0.3597579150836766,-302.2250061035156,250-500 m
-159.98644553248278,-0.3597579346452315,-303.1600036621094,250-500 m
-159.9862658208252,-0.3597579542032242,-304.10198974609375,250-500 m
-159.98608610915784,-0.35975797375765506,-305.31500244140625,250-500 m
-159.98590639748073,-0.3597579933085238,-305.760986328125,250-500 m
-159.98572668579388,-0.35975801285583053,-309.1059875488281,250-500 m
-159.9855469740972,-0.3597580323995752,-311.9209899902344,250-500 m
-159.9853672623908,-0.3597580519397579,-313.99700927734375,250-500 m
-159.98518755067462,-0.3597580714763786,-318.24700927734375,250-500 m
-159.9850078389487,-0.3597580910094373,-319.7139892578125,250-500 m
-159.984828127213,-0.359758110538934,-321.427001953125,250-500 m
-159.98464841546757,-0.3597581300648686,-324.1260070800781,250-500 m
-159.98446870371237,-0.3597581495872412,-327.0400085449219,250-500 m
-159.9842889919474,-0.3597581691060518,-328.47900390625,250-500 m
-159.9841092801727,-0.3597581886213005,-330.18798828125,250-500 m
-159.98392956838825,-0.359758208132987,-334.64599609375,250-500 m
-159.98374985659407,-0.3597582276411115,-337.9259948730469,250-500 m
-159.98357014479015,-0.35975824714567395,-339.0740051269531,250-500 m
-159.98339043297645,-0.3597582666466745,-340.02801513671875,250-500 m
-159.98321072115303,-0.3597582861441129,-345.05499267578125,250-500 m
-159.98303100931986,-0.35975830563798933,-348.2959899902344,250-500 m
-159.98285129747697,-0.3597583251283037,-352.25,250-500 m
-159.98267158562433,-0.35975834461505607,-356.97601318359375,250-500 m
-159.98249187376197,-0.35975836409824635,-363.04901123046875,250-500 m
-159.9823121618899,-0.3597583835778747,-367.9530029296875,250-500 m
-159.98213245000804,-0.3597584030539409,-372.98699951171875,250-500 m
-159.98195273811646,-0.35975842252644524,-373.87200927734375,250-500 m
-159.9817730262152,-0.3597584419953874,-375.4129943847656,250-500 m
-159.98159331430418,-0.35975846146076756,-384.0929870605469,250-500 m
-159.98141360238344,-0.35975848092258567,-390.0450134277344,250-500 m
-159.98123389045298,-0.3597585003808417,-392.7640075683594,250-500 m
-159.9810541785128,-0.35975851983553575,-394.5419921875,250-500 m
-159.9808744665629,-0.35975853928666773,-397.2120056152344,250-500 m
-159.98069475460332,-0.35975855873423773,-404.8789978027344,250-500 m
-159.98051504263395,-0.3597585781782457,-409.36700439453125,250-500 m
-159.98033533065495,-0.3597585976186915,-413.6419982910156,250-500 m
-159.98015561866617,-0.3597586170555753,-416.6520080566406,250-500 m
-159.97997590666773,-0.35975863648889717,-424.2699890136719,250-500 m
-159.97979619465954,-0.3597586559186569,-436.30999755859375,250-500 m
-159.97961648264166,-0.3597586753448546,-441.89300537109375,250-500 m
-159.97943677061411,-0.35975869476749023,-447.06298828125,250-500 m
-159.97925705857682,-0.35975871418656385,-454.6910095214844,250-500 m
-159.97907734652983,-0.3597587336020754,-463.5299987792969,250-500 m
-159.97889763447316,-0.35975875301402493,-471.1719970703125,250-500 m
-159.9787179224068,-0.3597587724224124,-476.7409973144531,250-500 m
-159.97853821033073,-0.35975879182723763,-480.6669921875,250-500 m
-159.97835849824497,-0.35975881122850106,-482.87799072265625,250-500 m
-159.97817878614953,-0.35975883062620234,-489.63299560546875,250-500 m
-159.9779990740444,-0.3597588500203416,-493.8789978027344,250-500 m
-159.97781936192953,-0.3597588694109187,-499.9649963378906,250-500 m
-160.00980798400718,-0.35993627968663894,-498.88299560546875,250-500 m
-160.00962827363125,-0.3599362997177537,-490.135009765625,250-500 m
-160.00944856324534,-0.3599363197453049,-484.8450012207031,250-500 m
-160.00926885284943,-0.3599363397692922,-475.86199951171875,250-500 m
-160.00908914244351,-0.35993635978971605,-465.5039978027344,250-500 m
-160.00890943202762,-0.359936379806576,-455.38299560546875,250-500 m
-160.0087297216017,-0.3599363998198724,-444.48699951171875,250-500 m
-160.00855001116582,-0.3599364198296051,-436.85400390625,250-500 m
-160.00837030071995,-0.3599364398357741,-428.031005859375,250-500 m
-160.00819059026406,-0.35993645983837935,-416.8609924316406,250-500 m
-160.0080108797982,-0.359936479837421,-401.0889892578125,250-500 m
-160.00783116932237,-0.359936499832899,-387.010009765625,250-500 m
-160.00765145883653,-0.3599365198248133,-373.5480041503906,250-500 m
-160.00747174834075,-0.35993653981316387,-362.1449890136719,250-500 m
-160.00729203783493,-0.3599365597979508,-348.8739929199219,250-500 m
-160.0071123273192,-0.359936579779174,-335.6700134277344,250-500 m
-160.00693261679345,-0.35993659975683345,-324.5719909667969,250-500 m
-160.00675290625773,-0.35993661973092933,-313.81201171875,250-500 m
-160.00657319571204,-0.35993663970146145,-302.6239929199219,250-500 m
-160.00639348515637,-0.35993665966842986,-291.3429870605469,250-500 m
-160.00621377459075,-0.3599366796318345,-283.3179931640625,250-500 m
-160.00603406401515,-0.35993669959167557,-275.2820129394531,250-500 m
-160.0058543534296,-0.359936719547953,-267.718994140625,250-500 m
-160.0056746428341,-0.35993673950066657,-259.84698486328125,250-500 m
-160.00549493222857,-0.3599367594498166,-250.74200439453125,250-500 m
-160.00531522161316,-0.35993677939540275,-244.0279998779297,0-249.99 m
-160.00513551098774,-0.35993679933742534,-236.42599487304688,0-249.99 m
-160.00495580035238,-0.3599368192758843,-228.42799377441406,0-249.99 m
-160.00477608970706,-0.35993683921077935,-221.34500122070313,0-249.99 m
-160.0045963790518,-0.3599368591421108,-213.2259979248047,0-249.99 m
-160.00441666838657,-0.35993687906987865,-204.80999755859375,0-249.99 m
-160.0042369577114,-0.35993689899408265,-196.56100463867188,0-249.99 m
-160.00405724702628,-0.35993691891472296,-188.47000122070313,0-249.99 m
-160.00387753633123,-0.3599369388317996,-179.2899932861328,0-249.99 m
-160.00369782562623,-0.3599369587453124,-171.343994140625,0-249.99 m
-160.0035181149113,-0.3599369786552617,-161.85400390625,0-249.99 m
-160.00333840418637,-0.3599369985616472,-151.947998046875,0-249.99 m
-160.00315869345158,-0.35993701846446896,-142.73599243164063,0-249.99 m
-160.00297898270682,-0.35993703836372704,-133.63400268554688,0-249.99 m
-160.0027992719521,-0.3599370582594213,-126.21199798583984,0-249.99 m
-160.00261956118746,-0.359937078151552,-120.95700073242188,0-249.99 m
-160.00243985041288,-0.3599370980401189,-117.56900024414063,0-249.99 m
-160.00226013962842,-0.35993711792512223,-115.0770034790039,0-249.99 m
-160.00208042883398,-0.3599371378065616,-114.49500274658203,0-249.99 m
-160.00190071802965,-0.3599371576844374,-113.76000213623047,0-249.99 m
-160.00172100721537,-0.3599371775587495,-112.28900146484375,0-249.99 m
-160.00154129639117,-0.3599371974294979,-111.07599639892578,0-249.99 m
-160.00136158555705,-0.3599372172966825,-109.93299865722656,0-249.99 m
-160.00118187471304,-0.35993723716030335,-109.10900115966797,0-249.99 m
-160.00100216385906,-0.3599372570203605,-108.52100372314453,0-249.99 m
-160.0008224529952,-0.359937276876854,-107.89099884033203,0-249.99 m
-160.0006427421214,-0.35993729672978375,-107.88999938964844,0-249.99 m
-160.00046303123773,-0.3599373165791497,-107.89700317382813,0-249.99 m
-160.00028332034412,-0.35993733642495196,-107.29000091552734,0-249.99 m
-160.0001036094406,-0.3599373562671904,-106.56800079345703,0-249.99 m
-159.9999238985272,-0.35993737610586535,-106.0999984741211,0-249.99 m
-159.99974418760385,-0.35993739594097635,-105.9990005493164,0-249.99 m
-159.99956447667063,-0.35993741577252375,-105.99099731445313,0-249.99 m
-159.9993847657275,-0.35993743560050734,-106.29299926757813,0-249.99 m
-159.99920505477448,-0.3599374554249272,-106.14299774169922,0-249.99 m
-159.99902534381155,-0.3599374752457834,-105.3550033569336,0-249.99 m
-159.99884563283874,-0.3599374950630759,-105.322998046875,0-249.99 m
-159.998665921856,-0.3599375148768045,-106.00399780273438,0-249.99 m
-159.9984862108634,-0.35993753468696943,-106.67400360107422,0-249.99 m
-159.9983064998609,-0.3599375544935707,-107.47799682617188,0-249.99 m
-159.9981267888485,-0.3599375742966081,-108.4800033569336,0-249.99 m
-159.99794707782624,-0.3599375940960819,-109.55699920654297,0-249.99 m
-159.99776736679408,-0.35993761389199197,-110.427001953125,0-249.99 m
